size,drive_T,file_index,trajectory_id,trajectory_seed,split,label,endpoint_order,minimum_order,first_passage_ps,transition_spatial_std,peak_spatial_std,peak_wall_density,diagnostic_time_ps,summary_png
32,0.78,55,55,69320274598952972,train,no_crossing,0.927260160446167,0.3046543598175049,,0.12265955656766891,0.12265955656766891,0.0107421875,0.58,L32/drive_0p78T/trajectory_0055.png
32,0.78,56,56,69320274598952973,train,no_crossing,0.8804601430892944,0.36997103691101074,,0.11612943559885025,0.11612943559885025,0.001953125,0.56,L32/drive_0p78T/trajectory_0056.png
32,0.78,57,57,69320274598952974,train,coherent_like,-0.8568989634513855,-0.9799424409866333,0.58,0.13012416660785675,0.13012416660785675,0.2890625,0.69,L32/drive_0p78T/trajectory_0057.png
32,0.78,58,58,69320274598952975,train,coherent_like,-0.7910220623016357,-0.7910220623016357,0.64,0.139054536819458,0.139054536819458,0.2939453125,0.78,L32/drive_0p78T/trajectory_0058.png
32,0.78,59,59,69320274598952976,train,no_crossing,0.962860643863678,0.2583271265029907,,0.12236512452363968,0.12236512452363968,0.0244140625,0.59,L32/drive_0p78T/trajectory_0059.png
32,0.8,60,60,69320274599952947,train,no_crossing,0.9701275825500488,0.1923726201057434,,0.13116852939128876,0.13116852939128876,0.099609375,0.61,L32/drive_0p80T/trajectory_0060.png
32,0.8,61,61,69320274599952948,validation,coherent_like,-0.7731395363807678,-0.9817171096801758,0.52,0.11338788270950317,0.11338788270950317,0.3232421875,0.61,L32/drive_0p80T/trajectory_0061.png
32,0.8,62,62,69320274599952949,train,no_crossing,0.8488912582397461,0.127959743142128,,0.12995313107967377,0.12995313107967377,0.154296875,0.6299999999999999,L32/drive_0p80T/trajectory_0062.png
32,0.8,63,63,69320274599952950,train,coherent_like,-0.8125142455101013,-0.9793913960456848,0.5499999999999999,0.11742245405912399,0.11742245405912399,0.2978515625,0.52,L32/drive_0p80T/trajectory_0063.png
32,0.8,64,64,69320274599952951,train,coherent_like,-0.8416268825531006,-0.9837708473205566,0.56,0.12032279372215271,0.12032279372215271,0.296875,0.6499999999999999,L32/drive_0p80T/trajectory_0064.png
32,0.8,65,65,69320274599952952,train,no_crossing,0.8971654772758484,0.15312910079956055,,0.1415836066007614,0.1415836066007614,0.1572265625,0.66,L32/drive_0p80T/trajectory_0065.png
32,0.8,66,66,69320274599952953,train,no_crossing,0.8889840841293335,0.15856248140335083,,0.12214463949203491,0.12214463949203491,0.1142578125,0.6499999999999999,L32/drive_0p80T/trajectory_0066.png
32,0.8,67,67,69320274599952954,train,no_crossing,0.14507260918617249,0.023869283497333527,,0.14606977999210358,0.14606977999210358,0.2685546875,0.7899999999999999,L32/drive_0p80T/trajectory_0067.png
32,0.8,68,68,69320274599952955,train,coherent_like,-0.2863669991493225,-0.2863669991493225,0.73,0.14851044118404388,0.14851044118404388,0.2822265625,0.9,L32/drive_0p80T/trajectory_0068.png
32,0.8,69,69,69320274599952956,train,coherent_like,-0.8148144483566284,-0.9823281764984131,0.5099999999999999,0.1328766793012619,0.1328766793012619,0.2783203125,0.58,L32/drive_0p80T/trajectory_0069.png
32,0.8,70,70,69320274599952957,validation,coherent_like,-0.9817111492156982,-0.9817111492156982,0.61,0.1358037292957306,0.1358037292957306,0.279296875,0.69,L32/drive_0p80T/trajectory_0070.png
32,0.8,71,71,69320274599952958,train,coherent_like,-0.8243133425712585,-0.9809044599533081,0.54,0.1424223929643631,0.1424223929643631,0.240234375,0.64,L32/drive_0p80T/trajectory_0071.png
32,0.8,72,72,69320274599952959,train,no_crossing,0.4680477976799011,0.11617819964885712,,0.1499660313129425,0.1499660313129425,0.1552734375,0.68,L32/drive_0p80T/trajectory_0072.png
32,0.8,73,73,69320274599952960,train,no_crossing,0.8424731492996216,0.418021023273468,,0.11703517287969589,0.11703517287969589,0.001953125,0.5499999999999999,L32/drive_0p80T/trajectory_0073.png
32,0.8,74,74,69320274599952961,train,coherent_like,-0.8432503938674927,-0.8432503938674927,0.6299999999999999,0.12889067828655243,0.12889067828655243,0.2900390625,0.64,L32/drive_0p80T/trajectory_0074.png
32,0.8,75,75,69320274599952962,train,coherent_like,-0.9630880951881409,-0.9630880951881409,0.61,0.12386982142925262,0.12386982142925262,0.2802734375,0.64,L32/drive_0p80T/trajectory_0075.png
32,0.8,76,76,69320274599952963,train,coherent_like,-0.752375602722168,-0.9824805855751038,0.52,0.1113571748137474,0.1113571748137474,0.3154296875,0.6,L32/drive_0p80T/trajectory_0076.png
32,0.8,77,77,69320274599952964,train,no_crossing,0.9741295576095581,0.22141395509243011,,0.13833825290203094,0.13833825290203094,0.0615234375,0.6,L32/drive_0p80T/trajectory_0077.png
32,0.8,78,78,69320274599952965,train,coherent_like,-0.8003025054931641,-0.9831613302230835,0.5499999999999999,0.13021616637706757,0.13021616637706757,0.283203125,0.59,L32/drive_0p80T/trajectory_0078.png
32,0.8,79,79,69320274599952966,validation,coherent_like,-0.48458603024482727,-0.48458603024482727,0.69,0.13840603828430176,0.13840603828430176,0.3037109375,0.74,L32/drive_0p80T/trajectory_0079.png
32,0.8,80,80,69320274599952967,test,coherent_like,-0.7854482531547546,-0.9820089936256409,0.52,0.12436622381210327,0.12436622381210327,0.2705078125,0.52,L32/drive_0p80T/trajectory_0080.png
32,0.8,81,81,69320274599952968,test,coherent_like,-0.7886312007904053,-0.9834585785865784,0.54,0.12309549748897552,0.12309549748897552,0.2919921875,0.5299999999999999,L32/drive_0p80T/trajectory_0081.png
32,0.8,82,82,69320274599952969,test,coherent_like,-0.789635419845581,-0.9819199442863464,0.5099999999999999,0.12214141339063644,0.12214141339063644,0.2978515625,0.44,L32/drive_0p80T/trajectory_0082.png
32,0.8,83,83,69320274599952970,train,coherent_like,-0.8001415729522705,-0.9750121831893921,0.48,0.13266639411449432,0.13266639411449432,0.263671875,0.5299999999999999,L32/drive_0p80T/trajectory_0083.png
32,0.8,84,84,69320274599952971,train,no_crossing,0.8590617179870605,0.29317229986190796,,0.11728688329458237,0.11728688329458237,0.0166015625,0.58,L32/drive_0p80T/trajectory_0084.png
32,0.8,85,85,69320274599952972,train,coherent_like,-0.8496178984642029,-0.9806234836578369,0.5299999999999999,0.12956121563911438,0.12956121563911438,0.2685546875,0.45999999999999996,L32/drive_0p80T/trajectory_0085.png
32,0.8,86,86,69320274599952973,train,coherent_like,-0.7947049140930176,-0.9827703237533569,0.54,0.12908586859703064,0.12908586859703064,0.259765625,0.5299999999999999,L32/drive_0p80T/trajectory_0086.png
32,0.8,87,87,69320274599952974,train,coherent_like,-0.7975892424583435,-0.9803287982940674,0.54,0.13206714391708374,0.13206714391708374,0.31640625,0.6499999999999999,L32/drive_0p80T/trajectory_0087.png
32,0.8,88,88,69320274599952975,train,no_crossing,0.978895902633667,0.25713369250297546,,0.11855520308017731,0.11855520308017731,0.0263671875,0.62,L32/drive_0p80T/trajectory_0088.png
32,0.8,89,89,69320274599952976,train,no_crossing,0.8698718547821045,0.3518775701522827,,0.11964520812034607,0.11964520812034607,0.0068359375,0.56,L32/drive_0p80T/trajectory_0089.png
64,0.7,0,0,70718366957958672,test,no_crossing,0.8864520788192749,0.6024543642997742,,0.0,0.09439878165721893,0.0,0.5099999999999999,L64/drive_0p70T/trajectory_0000.png
64,0.7,1,1,70718366957958673,train,no_crossing,0.857965886592865,0.41325825452804565,,0.14321322739124298,0.14321322739124298,0.005126953125,0.56,L64/drive_0p70T/trajectory_0001.png
64,0.7,2,2,70718366957958674,train,no_crossing,0.8762722015380859,0.5476067066192627,,0.0,0.10007138550281525,0.0,0.52,L64/drive_0p70T/trajectory_0002.png
64,0.7,3,3,70718366957958675,train,no_crossing,0.8464621901512146,0.5465654730796814,,0.0,0.1047155037522316,0.0,0.5299999999999999,L64/drive_0p70T/trajectory_0003.png
64,0.7,4,4,70718366957958676,train,no_crossing,0.84837806224823,0.5114465951919556,,0.0,0.11774785816669464,0.0,0.5299999999999999,L64/drive_0p70T/trajectory_0004.png
64,0.7,5,5,70718366957958677,validation,no_crossing,0.8480974435806274,0.4983489513397217,,0.12669043242931366,0.12781058251857758,0.00048828125,0.5299999999999999,L64/drive_0p70T/trajectory_0005.png
64,0.7,6,6,70718366957958678,train,no_crossing,0.8583521246910095,0.5130140781402588,,0.0,0.12092464417219162,0.0,0.5299999999999999,L64/drive_0p70T/trajectory_0006.png
64,0.7,7,7,70718366957958679,train,no_crossing,0.8522716760635376,0.4968314468860626,,0.1262090802192688,0.1292743682861328,0.0009765625,0.5299999999999999,L64/drive_0p70T/trajectory_0007.png
64,0.7,8,8,70718366957958680,train,no_crossing,0.8554674386978149,0.5230586528778076,,0.0,0.11134327203035355,0.00048828125,0.52,L64/drive_0p70T/trajectory_0008.png
64,0.7,9,9,70718366957958681,train,no_crossing,0.8353902697563171,0.5281113386154175,,0.0,0.11686902493238449,0.0,0.52,L64/drive_0p70T/trajectory_0009.png
64,0.7,10,10,70718366957958682,train,no_crossing,0.8524526357650757,0.5094965696334839,,0.0,0.10798438638448715,0.0,0.5299999999999999,L64/drive_0p70T/trajectory_0010.png
64,0.7,11,11,70718366957958683,validation,no_crossing,0.8426854610443115,0.42693907022476196,,0.11020809412002563,0.11020809412002563,0.00048828125,0.5499999999999999,L64/drive_0p70T/trajectory_0011.png
64,0.7,12,12,70718366957958684,train,no_crossing,0.8772165775299072,0.5473684072494507,,0.0,0.10150965303182602,0.0,0.52,L64/drive_0p70T/trajectory_0012.png
64,0.7,13,13,70718366957958685,train,no_crossing,0.8757476210594177,0.5744600296020508,,0.0,0.11272130906581879,0.0,0.5099999999999999,L64/drive_0p70T/trajectory_0013.png
64,0.7,14,14,70718366957958686,train,no_crossing,0.8481345176696777,0.45209887623786926,,0.11967701464891434,0.11967701464891434,0.0009765625,0.54,L64/drive_0p70T/trajectory_0014.png
64,0.7,15,15,70718366957958687,validation,no_crossing,0.8804835081100464,0.5895892381668091,,0.0,0.09693317860364914,0.0,0.52,L64/drive_0p70T/trajectory_0015.png
64,0.7,16,16,70718366957958688,train,no_crossing,0.8359614610671997,0.4962981641292572,,0.11488170176744461,0.11488170176744461,0.00048828125,0.5299999999999999,L64/drive_0p70T/trajectory_0016.png
64,0.7,17,17,70718366957958689,train,no_crossing,0.8311273455619812,0.4947096109390259,,0.12046490609645844,0.12046490609645844,0.0,0.5299999999999999,L64/drive_0p70T/trajectory_0017.png
64,0.7,18,18,70718366957958690,train,no_crossing,0.8490188121795654,0.37698858976364136,,0.12123265862464905,0.12123265862464905,0.00390625,0.5499999999999999,L64/drive_0p70T/trajectory_0018.png
64,0.7,19,19,70718366957958691,train,no_crossing,0.8346035480499268,0.44102659821510315,,0.11914069950580597,0.11914069950580597,0.00048828125,0.54,L64/drive_0p70T/trajectory_0019.png
64,0.7,20,20,70718366957958692,train,no_crossing,0.8663111925125122,0.49132776260375977,,0.11717262864112854,0.11737654358148575,0.00048828125,0.5299999999999999,L64/drive_0p70T/trajectory_0020.png
64,0.7,21,21,70718366957958693,train,no_crossing,0.8359087109565735,0.48653820157051086,,0.11012235283851624,0.12062367051839828,0.0,0.5299999999999999,L64/drive_0p70T/trajectory_0021.png
64,0.7,22,22,70718366957958694,train,no_crossing,0.8764470815658569,0.5893999338150024,,0.0,0.1100800633430481,0.0,0.52,L64/drive_0p70T/trajectory_0022.png
64,0.7,23,23,70718366957958695,train,no_crossing,0.8364768624305725,0.4353502094745636,,0.12441651523113251,0.12491987645626068,0.001953125,0.54,L64/drive_0p70T/trajectory_0023.png
64,0.7,24,24,70718366957958696,train,no_crossing,0.877885103225708,0.592259407043457,,0.0,0.10199283063411713,0.0,0.5099999999999999,L64/drive_0p70T/trajectory_0024.png
64,0.7,25,25,70718366957958697,train,no_crossing,0.8562006950378418,0.4983091652393341,,0.10562353581190109,0.10645925253629684,0.0,0.5299999999999999,L64/drive_0p70T/trajectory_0025.png
64,0.7,26,26,70718366957958698,test,no_crossing,0.8614610433578491,0.5276854038238525,,0.0,0.10296238213777542,0.0,0.5299999999999999,L64/drive_0p70T/trajectory_0026.png
64,0.7,27,27,70718366957958699,test,no_crossing,0.8830897808074951,0.5463457107543945,,0.0,0.10391238331794739,0.0,0.52,L64/drive_0p70T/trajectory_0027.png
64,0.7,28,28,70718366957958700,train,no_crossing,0.86558598279953,0.534686267375946,,0.0,0.10752419382333755,0.0,0.52,L64/drive_0p70T/trajectory_0028.png
64,0.7,29,29,70718366957958701,train,no_crossing,0.8639646768569946,0.520587146282196,,0.0,0.1257336288690567,0.0,0.5299999999999999,L64/drive_0p70T/trajectory_0029.png
64,0.78,30,30,70718366958958672,train,no_crossing,0.022694705054163933,0.022694705054163933,,0.3696627616882324,0.3696627616882324,0.15966796875,1.0,L64/drive_0p78T/trajectory_0030.png
64,0.78,31,31,70718366958958673,train,spatially_nonuniform,-0.19798177480697632,-0.19798177480697632,0.68,0.3208777606487274,0.3208777606487274,0.2197265625,1.0,L64/drive_0p78T/trajectory_0031.png
64,0.78,32,32,70718366958958674,test,no_crossing,0.7314339876174927,0.13985136151313782,,0.23938031494617462,0.23938031494617462,0.12451171875,0.6499999999999999,L64/drive_0p78T/trajectory_0032.png
64,0.78,33,33,70718366958958675,validation,coherent_like,-0.943793773651123,-0.9765267372131348,0.57,0.2101546674966812,0.2101546674966812,0.20849609375,0.7499999999999999,L64/drive_0p78T/trajectory_0033.png
64,0.78,34,34,70718366958958676,train,no_crossing,0.4579496383666992,0.09892809391021729,,0.2414105385541916,0.2414105385541916,0.184326171875,0.68,L64/drive_0p78T/trajectory_0034.png
64,0.78,35,35,70718366958958677,train,spatially_nonuniform,-0.23642191290855408,-0.23642191290855408,0.74,0.30842480063438416,0.30842480063438416,0.20703125,1.0,L64/drive_0p78T/trajectory_0035.png
64,0.78,36,36,70718366958958678,train,coherent_like,-0.6579439640045166,-0.6579439640045166,0.66,0.23550181090831757,0.23550181090831757,0.19482421875,0.9199999999999999,L64/drive_0p78T/trajectory_0036.png
64,0.78,37,37,70718366958958679,train,coherent_like,-0.7681776285171509,-0.7681776285171509,0.64,0.18404951691627502,0.18404951691627502,0.20166015625,0.9,L64/drive_0p78T/trajectory_0037.png
64,0.78,38,38,70718366958958680,train,no_crossing,0.5790137052536011,0.11341571807861328,,0.27698445320129395,0.27698445320129395,0.163330078125,0.6699999999999999,L64/drive_0p78T/trajectory_0038.png
64,0.78,39,39,70718366958958681,train,coherent_like,-0.9774279594421387,-0.9774279594421387,0.6,0.19331273436546326,0.19331273436546326,0.21240234375,0.7899999999999999,L64/drive_0p78T/trajectory_0039.png
64,0.78,40,40,70718366958958682,train,no_crossing,0.8664981126785278,0.38434505462646484,,0.1180851012468338,0.1180851012468338,0.0029296875,0.56,L64/drive_0p78T/trajectory_0040.png
64,0.78,41,41,70718366958958683,train,coherent_like,-0.9774143695831299,-0.9774143695831299,0.6,0.16733074188232422,0.16733074188232422,0.2294921875,0.6699999999999999,L64/drive_0p78T/trajectory_0041.png
64,0.78,42,42,70718366958958684,train,no_crossing,0.9458127021789551,0.1818975955247879,,0.21097126603126526,0.21097126603126526,0.10595703125,0.6299999999999999,L64/drive_0p78T/trajectory_0042.png
64,0.78,43,43,70718366958958685,train,no_crossing,0.05122148245573044,0.01880815625190735,,0.39917802810668945,0.39917802810668945,0.14501953125,0.86,L64/drive_0p78T/trajectory_0043.png
64,0.78,44,44,70718366958958686,train,no_crossing,0.9205508232116699,0.3201737403869629,,0.17863787710666656,0.17863787710666656,0.03466796875,0.58,L64/drive_0p78T/trajectory_0044.png
64,0.78,45,45,70718366958958687,validation,coherent_like,-0.9555374979972839,-0.9762386679649353,0.58,0.1863519549369812,0.1863519549369812,0.233642578125,0.74,L64/drive_0p78T/trajectory_0045.png
64,0.78,46,46,70718366958958688,train,coherent_like,-0.9789853096008301,-0.9789853096008301,0.59,0.20043443143367767,0.20043443143367767,0.2216796875,0.7899999999999999,L64/drive_0p78T/trajectory_0046.png
64,0.78,47,47,70718366958958689,train,spatially_nonuniform,-0.3344757854938507,-0.3344757854938507,0.7,0.3239459693431854,0.3239459693431854,0.16357421875,1.0,L64/drive_0p78T/trajectory_0047.png
64,0.78,48,48,70718366958958690,train,coherent_like,-0.8860874176025391,-0.9780391454696655,0.56,0.15093418955802917,0.15093418955802917,0.235595703125,0.68,L64/drive_0p78T/trajectory_0048.png
64,0.78,49,49,70718366958958691,train,no_crossing,0.34073421359062195,0.08850813657045364,,0.3616732358932495,0.3616732358932495,0.1689453125,0.7,L64/drive_0p78T/trajectory_0049.png
64,0.78,50,50,70718366958958692,train,coherent_like,-0.9611631631851196,-0.9764010906219482,0.58,0.20600853860378265,0.20600853860378265,0.21044921875,0.7699999999999999,L64/drive_0p78T/trajectory_0050.png
64,0.78,51,51,70718366958958693,train,no_crossing,0.9675980806350708,0.1973506063222885,,0.16128480434417725,0.16128480434417725,0.07177734375,0.62,L64/drive_0p78T/trajectory_0051.png
64,0.78,52,52,70718366958958694,train,coherent_like,-0.9129200577735901,-0.9129200577735901,0.62,0.19583754241466522,0.19583754241466522,0.220947265625,0.85,L64/drive_0p78T/trajectory_0052.png
64,0.78,53,53,70718366958958695,test,no_crossing,0.4328494668006897,0.10914181172847748,,0.3446508049964905,0.3446508049964905,0.135009765625,0.6699999999999999,L64/drive_0p78T/trajectory_0053.png
64,0.78,54,54,70718366958958696,validation,coherent_like,-0.665477991104126,-0.665477991104126,0.6499999999999999,0.14492885768413544,0.14492885768413544,0.277099609375,0.86,L64/drive_0p78T/trajectory_0054.png
64,0.78,55,55,70718366958958697,train,no_crossing,0.9790170192718506,0.21782320737838745,,0.1588791012763977,0.1588791012763977,0.07421875,0.62,L64/drive_0p78T/trajectory_0055.png
64,0.78,56,56,70718366958958698,test,no_crossing,0.34905388951301575,0.06746135652065277,,0.24957555532455444,0.24957555532455444,0.17724609375,0.71,L64/drive_0p78T/trajectory_0056.png
64,0.78,57,57,70718366958958699,train,no_crossing,0.6148828864097595,0.13528966903686523,,0.257625013589859,0.257625013589859,0.147705078125,0.66,L64/drive_0p78T/trajectory_0057.png
64,0.78,58,58,70718366958958700,train,no_crossing,0.9693698883056641,0.25851956009864807,,0.18010282516479492,0.18010282516479492,0.053466796875,0.61,L64/drive_0p78T/trajectory_0058.png
64,0.78,59,59,70718366958958701,train,no_crossing,0.29613256454467773,0.06892289221286774,,0.25313717126846313,0.25313717126846313,0.187255859375,0.73,L64/drive_0p78T/trajectory_0059.png
64,0.8,60,60,70718366959958672,train,coherent_like,-0.9640402793884277,-0.9800318479537964,0.58,0.16658177971839905,0.16658177971839905,0.21142578125,0.6499999999999999,L64/drive_0p80T/trajectory_0060.png
64,0.8,61,61,70718366959958673,validation,coherent_like,-0.8612550497055054,-0.9774951338768005,0.5499999999999999,0.14710810780525208,0.14710810780525208,0.22607421875,0.7,L64/drive_0p80T/trajectory_0061.png
64,0.8,62,62,70718366959958674,train,coherent_like,-0.8918107151985168,-0.9814552068710327,0.56,0.16644325852394104,0.16644325852394104,0.264404296875,0.71,L64/drive_0p80T/trajectory_0062.png
64,0.8,63,63,70718366959958675,train,spatially_nonuniform,-0.3099419176578522,-0.3099419176578522,0.68,0.3776877820491791,0.3776877820491791,0.1796875,1.0,L64/drive_0p80T/trajectory_0063.png
64,0.8,64,64,70718366959958676,train,coherent_like,-0.9399704933166504,-0.9399704933166504,0.61,0.12951865792274475,0.12951865792274475,0.28662109375,0.8,L64/drive_0p80T/trajectory_0064.png
64,0.8,65,65,70718366959958677,train,coherent_like,-0.9211777448654175,-0.9772852659225464,0.57,0.17304392158985138,0.17304392158985138,0.230224609375,0.73,L64/drive_0p80T/trajectory_0065.png
64,0.8,66,66,70718366959958678,test,spatially_nonuniform,-0.6164418458938599,-0.6164418458938599,0.6499999999999999,0.2908758223056793,0.2908758223056793,0.197998046875,0.9400000000000001,L64/drive_0p80T/trajectory_0066.png
64,0.8,67,67,70718366959958679,train,coherent_like,-0.7915084362030029,-0.9797585010528564,0.5299999999999999,0.16403885185718536,0.16403885185718536,0.22998046875,0.6299999999999999,L64/drive_0p80T/trajectory_0067.png
64,0.8,68,68,70718366959958680,test,no_crossing,0.8193367719650269,0.15619567036628723,,0.202070951461792,0.202070951461792,0.137451171875,0.64,L64/drive_0p80T/trajectory_0068.png
64,0.8,69,69,70718366959958681,train,coherent_like,-0.9570090770721436,-0.9790154099464417,0.58,0.13998612761497498,0.13998612761497498,0.267578125,0.68,L64/drive_0p80T/trajectory_0069.png
64,0.8,70,70,70718366959958682,train,coherent_like,-0.9536313414573669,-0.9536313414573669,0.62,0.20993825793266296,0.20993825793266296,0.206787109375,0.82,L64/drive_0p80T/trajectory_0070.png
64,0.8,71,71,70718366959958683,train,no_crossing,0.5744049549102783,0.10559873282909393,,0.23809964954853058,0.23809964954853058,0.174072265625,0.68,L64/drive_0p80T/trajectory_0071.png
64,0.8,72,72,70718366959958684,train,coherent_like,-0.852563738822937,-0.9798374176025391,0.54,0.15578120946884155,0.15578120946884155,0.240234375,0.6299999999999999,L64/drive_0p80T/trajectory_0072.png
64,0.8,73,73,70718366959958685,test,spatially_nonuniform,-0.2567046284675598,-0.2567046284675598,0.68,0.2903990149497986,0.2903990149497986,0.21533203125,1.0,L64/drive_0p80T/trajectory_0073.png
64,0.8,74,74,70718366959958686,train,spatially_nonuniform,-0.7642377614974976,-0.7642377614974976,0.6299999999999999,0.31881213188171387,0.31881213188171387,0.15380859375,0.84,L64/drive_0p80T/trajectory_0074.png
64,0.8,75,75,70718366959958687,train,coherent_like,-0.9608389139175415,-0.9608389139175415,0.61,0.17259153723716736,0.17259153723716736,0.234130859375,0.82,L64/drive_0p80T/trajectory_0075.png
64,0.8,76,76,70718366959958688,train,coherent_like,-0.9346237182617188,-0.9746420383453369,0.57,0.248666450381279,0.248666450381279,0.215576171875,0.7499999999999999,L64/drive_0p80T/trajectory_0076.png
64,0.8,77,77,70718366959958689,train,coherent_like,-0.9711446762084961,-0.9711446762084961,0.6,0.1610117405653,0.1610117405653,0.25439453125,0.71,L64/drive_0p80T/trajectory_0077.png
64,0.8,78,78,70718366959958690,train,spatially_nonuniform,-0.9483678340911865,-0.9483678340911865,0.6,0.32786956429481506,0.32786956429481506,0.12890625,0.7899999999999999,L64/drive_0p80T/trajectory_0078.png
64,0.8,79,79,70718366959958691,validation,coherent_like,-0.8081339597702026,-0.9775539636611938,0.54,0.1456337720155716,0.1456337720155716,0.246337890625,0.5499999999999999,L64/drive_0p80T/trajectory_0079.png
64,0.8,80,80,70718366959958692,train,coherent_like,-0.7490464448928833,-0.7490464448928833,0.6499999999999999,0.24395576119422913,0.24395576119422913,0.194091796875,0.84,L64/drive_0p80T/trajectory_0080.png
64,0.8,81,81,70718366959958693,train,no_crossing,0.7758466005325317,0.14789369702339172,,0.1985177993774414,0.1985177993774414,0.15673828125,0.66,L64/drive_0p80T/trajectory_0081.png
64,0.8,82,82,70718366959958694,train,spatially_nonuniform,-0.24729794263839722,-0.24729794263839722,0.73,0.32990971207618713,0.32990971207618713,0.200927734375,1.0,L64/drive_0p80T/trajectory_0082.png
64,0.8,83,83,70718366959958695,train,coherent_like,-0.9754027128219604,-0.9798171520233154,0.59,0.1271706223487854,0.1271706223487854,0.2861328125,0.74,L64/drive_0p80T/trajectory_0083.png
64,0.8,84,84,70718366959958696,train,coherent_like,-0.8687831163406372,-0.9793198108673096,0.56,0.1587352156639099,0.1587352156639099,0.227294921875,0.68,L64/drive_0p80T/trajectory_0084.png
64,0.8,85,85,70718366959958697,train,coherent_like,-0.834668755531311,-0.9795761108398438,0.54,0.13430218398571014,0.13430218398571014,0.24560546875,0.57,L64/drive_0p80T/trajectory_0085.png
64,0.8,86,86,70718366959958698,train,coherent_like,-0.8038994073867798,-0.9800198674201965,0.54,0.14301978051662445,0.14301978051662445,0.23193359375,0.57,L64/drive_0p80T/trajectory_0086.png
64,0.8,87,87,70718366959958699,train,coherent_like,-0.7740129828453064,-0.980461597442627,0.5099999999999999,0.12912845611572266,0.12912845611572266,0.273193359375,0.57,L64/drive_0p80T/trajectory_0087.png
64,0.8,88,88,70718366959958700,train,spatially_nonuniform,-0.3714420199394226,-0.3714420199394226,0.69,0.28925466537475586,0.28925466537475586,0.22607421875,0.99,L64/drive_0p80T/trajectory_0088.png
64,0.8,89,89,70718366959958701,validation,spatially_nonuniform,-0.8731198906898499,-0.8731198906898499,0.62,0.25616517663002014,0.25616517663002014,0.185546875,0.84,L64/drive_0p80T/trajectory_0089.png
96,0.7,0,0,36727890032565952,test,no_crossing,0.855651319026947,0.5037676095962524,,0.0,0.12814447283744812,0.00021701388888888888,0.5299999999999999,L96/drive_0p70T/trajectory_0000.png
96,0.7,1,1,36727890032565953,test,no_crossing,0.8501640558242798,0.5073429942131042,,0.0,0.12071963399648666,0.0003255208333333333,0.5299999999999999,L96/drive_0p70T/trajectory_0001.png
96,0.7,2,2,36727890032565954,test,no_crossing,0.8356400728225708,0.4849691390991211,,0.12214350700378418,0.12268948554992676,0.000759548611111111,0.5299999999999999,L96/drive_0p70T/trajectory_0002.png
96,0.7,3,3,36727890032565955,test,no_crossing,0.8501999378204346,0.49761316180229187,,0.11671015620231628,0.11971979588270187,0.0006510416666666666,0.5299999999999999,L96/drive_0p70T/trajectory_0003.png
96,0.7,4,4,36727890032565956,test,no_crossing,0.8520200848579407,0.5092042088508606,,0.0,0.1313387006521225,0.00043402777777777775,0.5299999999999999,L96/drive_0p70T/trajectory_0004.png
96,0.7,5,5,36727890032565957,test,no_crossing,0.8583362102508545,0.5134408473968506,,0.0,0.12971317768096924,0.0013020833333333333,0.5299999999999999,L96/drive_0p70T/trajectory_0005.png
96,0.7,6,6,36727890032565958,test,no_crossing,0.8793103694915771,0.5494978427886963,,0.0,0.10383310168981552,0.0,0.52,L96/drive_0p70T/trajectory_0006.png
96,0.7,7,7,36727890032565959,test,no_crossing,0.8557204604148865,0.5362071990966797,,0.0,0.116218701004982,0.0,0.5299999999999999,L96/drive_0p70T/trajectory_0007.png
96,0.7,8,8,36727890032565960,test,no_crossing,0.8498839139938354,0.5021582841873169,,0.0,0.14418935775756836,0.0008680555555555555,0.54,L96/drive_0p70T/trajectory_0008.png
96,0.7,9,9,36727890032565961,test,no_crossing,0.8537858724594116,0.5244905352592468,,0.0,0.12584048509597778,0.0013020833333333335,0.5299999999999999,L96/drive_0p70T/trajectory_0009.png
96,0.7,10,10,36727890032565962,test,no_crossing,0.8590400218963623,0.5102517604827881,,0.0,0.13153712451457977,0.0003255208333333333,0.5299999999999999,L96/drive_0p70T/trajectory_0010.png
96,0.7,11,11,36727890032565963,test,no_crossing,0.8638296723365784,0.5319067239761353,,0.0,0.12157086282968521,0.0,0.5299999999999999,L96/drive_0p70T/trajectory_0011.png
96,0.7,12,12,36727890032565964,test,no_crossing,0.8925255537033081,0.5781806111335754,,0.0,0.10972004383802414,0.0,0.52,L96/drive_0p70T/trajectory_0012.png
96,0.7,13,13,36727890032565965,test,no_crossing,0.8650404810905457,0.5352942943572998,,0.0,0.11326149851083755,0.0,0.52,L96/drive_0p70T/trajectory_0013.png
96,0.7,14,14,36727890032565966,test,no_crossing,0.8737532496452332,0.5832194089889526,,0.0,0.10415878146886826,0.0,0.52,L96/drive_0p70T/trajectory_0014.png
96,0.7,15,15,36727890032565967,test,no_crossing,0.8560035228729248,0.5010758638381958,,0.0,0.11967393010854721,0.00021701388888888888,0.5299999999999999,L96/drive_0p70T/trajectory_0015.png
96,0.7,16,16,36727890032565968,test,no_crossing,0.861115038394928,0.5195221304893494,,0.0,0.12616756558418274,0.0010850694444444445,0.52,L96/drive_0p70T/trajectory_0016.png
96,0.7,17,17,36727890032565969,test,no_crossing,0.8622966408729553,0.5325961112976074,,0.0,0.11975457519292831,0.0,0.52,L96/drive_0p70T/trajectory_0017.png
